Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:59880
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 17:31:21,961 - INFO - SEQ - 1
2025-06-10 17:31:22,006 - INFO - SEQ - 2
2025-06-10 17:31:22,029 - INFO - SEQ - 3
2025-06-10 17:31:22,058 - INFO - SEQ - 4
2025-06-10 17:31:22,089 - INFO - SEQ - 5
2025-06-10 17:31:22,119 - INFO - SEQ - 6
2025-06-10 17:31:22,149 - INFO - SEQ - 7
2025-06-10 17:31:22,179 - INFO - SEQ - 8
2025-06-10 17:31:22,210 - INFO - SEQ - 9
2025-06-10 17:31:22,239 - INFO - SEQ - 10
2025-06-10 17:31:22,270 - INFO - SEQ - 11
2025-06-10 17:31:22,300 - INFO - SEQ - 12
2025-06-10 17:31:22,331 - INFO - SEQ - 13
2025-06-10 17:31:22,361 - INFO - SEQ - 14
2025-06-10 17:31:22,391 - INFO - SEQ - 15
2025-06-10 17:31:22,421 - INFO - SEQ - 16
2025-06-10 17:31:22,451 - INFO - SEQ - 17
2025-06-10 17:31:22,481 - INFO - SEQ - 18
2025-06-10 17:31:22,511 - INFO - SEQ - 19
2025-06-10 17:31:22,542 - INFO - SEQ - 20
2025-06-10 17:31:22,572 - INFO - SEQ - 21
2025-06-10 17:31:22,602 - INFO - SEQ - 22
2025-06-10 17:31:22,633 - INFO - SEQ - 23
2025-06-10 17:31:22,662 - INFO - SEQ - 24
2025-06-10 17:31:22,692 - INFO - SEQ - 25
2025-06-10 17:31:22,723 - INFO - SEQ - 26
2025-06-10 17:31:22,753 - INFO - SEQ - 27
2025-06-10 17:31:22,783 - INFO - SEQ - 28
2025-06-10 17:31:22,813 - INFO - SEQ - 29
2025-06-10 17:31:22,843 - INFO - SEQ - 30
2025-06-10 17:31:22,873 - INFO - SEQ - 31
2025-06-10 17:31:22,904 - INFO - SEQ - 32
2025-06-10 17:31:22,934 - INFO - SEQ - 33
2025-06-10 17:31:22,964 - INFO - SEQ - 34
2025-06-10 17:31:22,994 - INFO - SEQ - 35
2025-06-10 17:31:23,024 - INFO - SEQ - 36
2025-06-10 17:31:23,055 - INFO - SEQ - 37
2025-06-10 17:31:23,085 - INFO - SEQ - 38
2025-06-10 17:31:23,116 - INFO - SEQ - 39
2025-06-10 17:31:23,146 - INFO - SEQ - 40
2025-06-10 17:31:23,176 - INFO - SEQ - 41
